stop_id,stop_name,stop_lat,stop_lon
1100367,"Lörrach, Robert Bosch Strasse",47.624955172464,7.67708326753
1100368,"Hausen-Raitbach, Bahnhof",47.679241620043,7.845786877911
1100369,"Maulburg, Volksbank",47.645475801618,7.77473912208
1100370,"Maulburg, Teichmattstrasse",47.645451593235,7.770849416899
1100371,"Steinen (Kr LÖ), Egertenstr.",47.642001783943,7.733740012507
1100372,"Steinen (Kr LÖ), Schwimmbad",47.641305742168,7.723678881323
1100373,"Hauingen, Turnhalle",47.641681000625,7.694842960699
1100374,"Hauingen, Wiesenbrücke",47.640210214156,7.694932792228
1100375,"Brombach (LÖ), Zentrum",47.6342782271,7.692462425196
1100376,"Brombach (LÖ), Friedhof",47.631554129869,7.687108466102
1100377,"Sallneck, Ort",47.72292142941,7.772268755048
1100378,Raich,47.754843466641,7.806925758714
1100379,"Langensee (Kr LÖ),ehem. Schule",47.741259057049,7.815908911557
1100380,"Schönau (Schw), Buchen. Schule",47.782418149797,7.893244874377
1100381,"Zell (Wiesental), Krankenhaus",47.703724958075,7.8489130151
1100382,"Schopfheim, Wehrer Strasse",47.649318740159,7.829958562602
1100383,"Schopfheim, Abzw. Eichen",47.647448747116,7.845481450714
1100384,"Hasel, Abzweigung",47.647575836142,7.888501769677
1100385,"Hasel, Dorfplatz",47.6533610853,7.897889164397
1100386,"Lörrach-Brombach, Bahnhof",47.637074819191,7.695426865634
1100387,"Schopfheim, Hebelstrasse",47.64845334717,7.824371041534
1100388,"Hausen (LÖ), Tor-/Bergwerkstr.",47.680354473495,7.838869850222
1100389,"Hausen (LÖ), Autokabel",47.679253716404,7.843424308713
1100399,"Schopfheim, Schustergasse",47.660900312125,7.840208339996
1100402,"Steinen (Kr LÖ), Lörracherstr.",47.642915702973,7.730029970383
1100407,"Zell (Wiesental), RB Heizmann",47.708083467651,7.852111017512
1100408,Adelsberg,47.717464210078,7.836291685356
1100409,"Gresgen, Rathaus",47.711323399483,7.82176592721
1100411,"Häg-Ehrsberg, Ehrsberg",47.74319213737,7.906198580776
1100412,"Häg-Ehrsberg, Hägermühle",47.731822178374,7.918586348546
1100413,"Häg-Ehrsberg, Rohmatt",47.729024618747,7.907968261886
1100414,"Mambach, Ort",47.727640889002,7.879096408651
1100415,"Inzlingen, Schlossstrasse",47.590172777444,7.700430481767
1100416,"Brombach (LÖ), Schöpflin-Siedl",47.62948977495,7.682841468502
1100417,"Zell (Wiesental), Schönauerstr",47.707793314675,7.853701035565
1100418,"Tegernau (Bd), Hauptschule",47.726535087276,7.798957702143
1100419,"Hauingen, Ost",47.643769083129,7.700421498614
1100421,"Hasel, Wegscheide",47.649814973026,7.893361655364
1100422,"Bad Säckingen, Bahnhof",47.556367558285,7.949865686743
1100423,"Bad Säckingen, Gloria-Theater",47.555494563774,7.941619152434
1100424,"Bad Säckingen, Basler Str.",47.55414866874,7.932213791408
1100425,"Bad Säckingen, Jurastrasse",47.551571971452,7.9280815411
1100426,"Wallbach (Baden), Kirche",47.566108947701,7.914669693907
1100427,"Wallbach (Baden), Bündtenstr.",47.571842608739,7.913034760089
1100428,"Wehr-Brennet, Bahnhof",47.580878214625,7.91076202242
1100429,"Brennet, Wehratalstrasse",47.586428491065,7.912019663818
1100430,"Öflingen, Schule",47.592487072932,7.914031890055
1100431,"Öflingen, Brühlstrasse",47.599847306179,7.915783604859
1100432,"Wehr (D), Hölzle",47.608859909862,7.915810554318
1100433,"Wehr (D), Enkendorfstr.",47.615515399115,7.90807605972
1100434,"Geschwend (Baden), Ortsmitte",47.804149999682,7.939912353394
1100435,"Todtmoos, Mattenhof",47.752524280881,8.005219874559
1100437,"Häg-Ehrsberg, Moosmatt",47.72764693157,7.897152545864
1100441,"Münstertal (Schw), Lochmatte",47.872141298829,7.853036282255
