stop_id_a,stop_id_b,distance,duration
Parent8595216,Parent8501117,71.48957317042806,51.06398083602004
Parent8595216,8595216,0.0,0.0
Parent8595216,8595217,352.76569049925973,251.97549321375698
Parent8595216,8501117:0:4,64.89475705189567,46.35339789421119
Parent8595216,8581914,66.22652068150556,47.30465762964683
Parent8595216,8501117:0:1,49.62594135151783,35.447100965369884
Parent8595216,8595214:0:1,259.45819645122225,185.32728317944446
Parent8595216,8581918,341.3297936924397,243.8069954945998
Parent8595216,Parent8595214,259.45819645122225,185.32728317944446
8501120:0:5,8501120,0.0,0.0
8501120:0:5,8501181,455.45932230844306,325.32808736317367
8501120:0:5,8592079,329.34771202661466,235.2483657332962
8501120:0:5,Parent8592050,99.94659766383788,71.39042690274134
8501120:0:5,8501120:0:8,0.0,0.0
8501120:0:5,8579254,441.9736823734126,315.69548740958044
8501120:0:5,8592040,282.95106685332337,202.107904895231
8501120:0:5,8501120:0:3,0.0,0.0
8501120:0:5,Parent8501120,0.0,0.0
8501120:0:5,8592050:0:F,236.69824455654833,169.0701746832488
8501120:0:5,8592050:0:H,99.94659766383788,71.39042690274134
8501120:0:5,8501120:0:6,0.0,0.0
8501120:0:5,8592050:0:C,99.94659766383788,71.39042690274134
8501120:0:5,8501120:0:70,0.0,0.0
8501120:0:5,8592027,361.2935058481269,258.06678989151925
8501120:0:5,8591818,406.4659901142583,290.3328500816131
8501120:0:5,8579253,336.76486751255374,240.5463339375384
8501120:0:5,8592050,99.94659766383788,71.39042690274134
8501120:0:5,8592020,339.2496644496131,242.32118889258078
8501120:0:5,8501181:0:2,455.45932230844306,325.32808736317367
8501120:0:5,8592052,208.1857499332524,148.7041070951803
8501120:0:5,8592050:0:D,99.94659766383788,71.39042690274134
8501120:0:5,8592072,437.9573793530133,312.82669953786666
8501120:0:5,8501181:0:1,455.45932230844306,325.32808736317367
8501120:0:5,Parent8501181,455.45932230844306,325.32808736317367
8501120:0:5,8501120:0:7,0.0,0.0
8501120:0:5,8501120:0:4,0.0,0.0
8501120:0:5,8501120:0:1,0.0,0.0
8504010:0:2,8591976,80.7992722940644,57.71376592433172
8504010:0:2,Parent8504010,59.411744148482455,42.4369601060589
8504010:0:2,8592149,188.7229392801528,134.80209948582342
8504010:0:2,8593795,323.9872894145463,231.41949243896167
8504010:0:2,8504010:0:1,8.289834211159643,5.921310150828317
8504010:0:2,8504010,59.411744148482455,42.4369601060589
8504010:0:2,8592151,331.19081843060684,236.56487030757634
8509297,8592161,446.0643082599313,318.6173630428081
8509297,8592146,229.24617917276262,163.7472708376876
8509297,8593856,360.5050210035378,257.5035864310985
8509297,Parent8504003,275.2676677271364,196.6197626622403
8509297,8504003:0:2,262.54250056215034,187.5303575443931
8509297,8592153,354.01299857764195,252.86642755545856
8509297,8504003,275.2676677271364,196.6197626622403
8509297,8504003:0:1,255.67036321940685,182.62168801386204
8509297,8588451,313.4542235991615,223.89587399940106
8557026,8570420:0:D,347.7367974190384,248.3834267278846
8557026,Parent8570420,347.7367974190384,248.3834267278846
8557026,8570420:0:A,347.7367974190384,248.3834267278846
8557026,8570420:0:B,347.7367974190384,248.3834267278846
8557026,8570420:0:C,347.7367974190384,248.3834267278846
8588446,8588445,259.9084658567537,185.64890418339553
8588446,8595192,267.4357546248813,191.0255390177724
8588446,8588443,463.8129845368822,331.2949889549159
8588446,8592195,355.24572082990403,253.74694344993148
8588446,8588445:0:B,289.3385115610625,206.67036540075893
8588446,Parent8588445,259.9084658567537,185.64890418339553
8588446,Parent8504000,492.37637797267934,351.6974128376281
8588446,8501121:0:2,269.10207954907986,192.21577110648562
8588446,8588445:0:D,302.1630649540865,215.83076068149037
8588446,8593850,402.21512272867926,287.29651623477093
8588446,8501121:0:1,287.8540135042382,205.61000964588445
8588446,8504000,492.37637797267934,351.6974128376281
8588446,8592188,355.248889869999,253.7492070499993
8588446,8588447,342.167294282347,244.40521020167643
8588446,Parent8501121,194.14057496526468,138.67183926090334
8591945,8501213,434.2046325243725,310.14616608883756
8591945,8579234,462.77369602149975,330.552640015357
8591945,8596053,279.95722735963585,199.96944811402562
8591945,8591944,251.5481080970342,179.67722006931015
8591945,8592227,337.41033010322457,241.00737864516043
8592034,8504176,449.3228817625137,320.94491554465264
8592034,8592085,303.1435861869004,216.53113299064316
8592034,8592003,404.6815721307853,289.0582658077038
8592034,8592060,337.9903282027817,241.42166300198696
8592034,8592076,333.1736237068578,237.98115979061274
8592034,8592071,235.3354944615528,168.096781758252
8592034,8592091,396.01580880274696,282.868434859105
8592034,8592138,284.8310301631617,203.45073583082979
8592034,8592120,458.1379533279554,327.2413952342539
8592034,8592111,476.7616174943782,340.5440124959844
8592034,8592125,431.623829210002,308.3027351500014
8592034,8592135,261.38720046047575,186.70514318605413
8592034,8592053,198.36447760992812,141.6889125785201
8592034,8592033,222.10045185680121,158.64317989771516
8592034,8592059,483.08511860492723,345.0607990035195
8592060,8592096,474.89768272556364,339.21263051825974
8592060,8501160:0:2,450.74552002434945,321.9610857316782
8592060,8592001,463.66622632783975,331.1901616627427
8592060,8592085,482.60196677383095,344.7156905527364
8592060,8592034,337.9903282026982,241.4216630019273
8592060,Parent8501160,450.74552002434945,321.9610857316782
8592060,8592076,320.26463475760244,228.76045339828747
8592060,8592104,428.82253691383363,306.3018120813098
8592060,8592120,189.99144691306796,135.70817636647712
8592060,8592125,482.0668165089555,344.3334403635397
8592060,8592010,426.8809431539627,304.9149593956876
8592060,8592035,344.7295960046269,246.23542571759066
8592060,8592135,200.07971489831377,142.91408207022414
8592060,8592011,392.22843495768683,280.16316782691916
8592060,8501160,450.74552002434945,321.9610857316782
8592060,8592033,289.0754441255348,206.4824600896677
8592060,8501160:0:1,450.74552002434945,321.9610857316782
8592060,8591984,234.1023434239796,167.21595958855687
8592102,8592103,441.4697996647003,315.3355711890717
8592102,8592119,425.04925218135423,303.60660870096734
8592102,8592078,376.4885862006044,268.92041871471747
8592102,8592109,432.6333534544861,309.0238238960615
8592102,8501208,450.2816859112088,321.62977565086345
8592102,8592036,426.66211079232534,304.7586505659467
8592102,8592022,141.82615651404188,101.30439751002993
8592134,8592096,412.0844041273766,294.34600294812617
8592134,8501160:0:2,446.03385644642094,318.59561174744357
8592134,8592001,486.8641636305877,347.76011687899125
8592134,8592040,429.0169531656386,306.440680832599
8592134,Parent8501160,446.03385644642094,318.59561174744357
8592134,8592041,486.53726491604874,347.5266177971777
8592134,8592133,220.44851514201955,157.46322510144253
8592134,8592098,389.370784061992,278.12198861570863
8592134,8579253,456.42875200196806,326.0205371442629
8592134,8592004,155.00800151954638,110.72000108539028
8592134,8592046,490.72713660145047,350.5193832867504
8592134,8592010,456.61966968640655,326.15690691886186
8592134,8592122,241.11260958039455,172.22329255742468
8592134,8501160,446.03385644642094,318.59561174744357
8592134,8592097,435.3612516730736,310.972322623624
8592134,8501160:0:1,446.03385644642094,318.59561174744357
8592169,8592189,295.74744881860084,211.24817772757206
8592169,8592167,217.6447049509198,155.46050353637128
8592169,8592168,172.89495770450486,123.49639836036063
8592173,8592180,371.2442688070955,265.17447771935394
8592173,8592175,481.11276763100204,343.6519768792872
8592173,Parent8501162,327.7869868864217,234.1335620617298
8592173,8501162,327.7869868864217,234.1335620617298
8592173,8592192,333.8118295332067,238.43702109514768
8592173,8501162:0:2,327.7869868864217,234.1335620617298
8592173,8501162:0:1,327.7869868864217,234.1335620617298
8592173,8592181,283.3943362703993,202.4245259074281
8592209,8501118:0:2,488.92409899969687,349.23149928549776
8592209,8501118:0:3,490.39478123122154,350.2819865937297
8592209,8593866,396.8154706845461,283.4396219175329
8592209,8501118:0:4,494.62135404408576,353.300967174347
8592209,8592213,456.24141200470916,325.88672286050655
8592209,8510422,416.1807381832972,297.2719558452123
8592209,8501118:0:1,485.16847907580313,346.5489136255737
8592209,8501118:0:5,496.7757552882624,354.8398252059018
8592209,8592218,166.33540266423196,118.81100190302284
8592209,8592221,468.1881289309338,334.42009209352415
8592209,8595534,241.4810562951155,172.4864687822254
8595215:0:2,8595214,416.91948182507855,297.7996298750561
8595215:0:2,8595217,263.4773304237323,188.19809315980882
8595215:0:2,8595215:0:1,0.0,0.0
8595215:0:2,Parent8595215,0.0,0.0
8595215:0:2,8595214:0:1,416.91948182507855,297.7996298750561
8595215:0:2,8595215,0.0,0.0
8595215:0:2,Parent8595214,416.91948182507855,297.7996298750561
8595986,8595516,279.59956560708304,199.71397543363076
8595986,8593816,469.9695700529263,335.69255003780455
8595986,8588843,468.76659638390277,334.83328313135917
8595986,8591936,373.2104783650582,266.5789131178987
8595986,8593817,173.01302349935693,123.58073107096925
8595986,8595148,345.75630631469505,246.9687902247822
8596053,8501213,432.773622604207,309.12401614586213
8596053,8591945,279.9572273596674,199.96944811404816
8596053,8591944,423.86585107515464,302.761322196539
8596053,8591950,397.20257565840694,283.7161254702907
Parent8501160,8501181,424.93261328956044,303.5232952068289
Parent8501160,8592096,128.20724415550785,91.5766029682199
Parent8501160,8501160:0:2,0.0,0.0
Parent8501160,8592001,257.0152825672,183.58234469085716
Parent8501160,8592060,450.7455200241989,321.9610857315707
Parent8501160,8592134,446.0338564465618,318.5956117475442
Parent8501160,8592041,406.6156991195437,290.4397850853884
Parent8501160,8592133,249.71149568949593,178.36535406392568
Parent8501160,8592098,142.6867859099572,101.91913279282657
Parent8501160,8591818,467.7960845587604,334.1400603991146
Parent8501160,8591988,253.71334544288516,181.2238181734894
Parent8501160,8579253,470.578430005645,336.12745000403214
Parent8501160,8590442,458.0024009559131,327.14457211136653
Parent8501160,8592120,261.1446076006682,186.5318625719059
Parent8501160,8592004,363.8147529803258,259.8676807002327
Parent8501160,8501181:0:2,424.93261328956044,303.5232952068289
Parent8501160,8592125,426.6041080741902,304.717220052993
Parent8501160,8592010,103.39775986648273,73.85554276177338
Parent8501160,8501181:0:1,424.93261328956044,303.5232952068289
Parent8501160,8592035,471.39379024029506,336.70985017163935
Parent8501160,8592135,406.13471812137243,290.09622722955174
Parent8501160,Parent8501181,424.93261328956044,303.5232952068289
Parent8501160,8592011,114.01803233210117,81.44145166578656
Parent8501160,8592122,412.72341167241075,294.8024369088648
Parent8501160,8501160,0.0,0.0
Parent8501160,8501160:0:1,0.0,0.0
Parent8570420,8570420:0:D,0.0,0.0
Parent8570420,8557026,347.7367974187695,248.38342672769252
Parent8570420,8570420:0:A,0.0,0.0
Parent8570420,8570420:0:B,0.0,0.0
Parent8570420,8570420:0:C,0.0,0.0
Parent8570420,8581429,265.55087362423336,189.679195445881
8504171,8587549,230.28170860695047,164.48693471925034
8504171,8591968,298.7241238000299,213.37437414287848
8504171,8592130,382.36893946942627,273.1206710495902
8579233,8579234,223.97025649944936,159.97875464246383
8579233,8591944,428.5234202507952,306.08815732199656
8579233,8501215,331.09225647031946,236.49446890737104
8579233,8501214,58.508227213238065,41.79159086659862
8581924,8581922,162.33144217657127,115.95103012612235
8581924,8594178,491.607079326108,351.1479138043629
8581924,8594177,225.58020336978745,161.12871669270532
8581924,8581916,307.5931954346634,219.70942531047388
8581924,8591931,361.54066745531037,258.24333389665026
8581924,8581921,305.14016409372744,217.95726006694818
8587548,8587547,489.57836856935273,349.6988346923948
8587548,8592073,244.13748745306714,174.38391960933367
8587548,8592015,436.8279096818077,312.0199354870055
8591964,8592128,486.8295855828248,347.7354182734463
8591964,8591971,270.16436831588646,192.97454879706177
8591994,8595005,429.90325857286905,307.0737561234779
8591994,8592000,438.65161974012636,313.3225855286617
8591994,8591996,406.77175892364835,290.55125637403455
8592050:0:F,8501120,236.69824455656538,169.070174683261
8592050:0:F,8501181,422.56340467614064,301.8310033401005
8592050:0:F,8592079,302.7469345842957,216.24781041735406
8592050:0:F,Parent8592050,194.09111591872488,138.63651137051778
8592050:0:F,8501120:0:8,236.69824455656538,169.070174683261
8592050:0:F,8591991,474.42813477825877,338.8772391273277
8592050:0:F,8579254,262.3347885613049,187.3819918295035
8592050:0:F,8501120:0:3,236.69824455656538,169.070174683261
8592050:0:F,8592051,465.6856148791238,332.63258205651704
8592050:0:F,Parent8501120,236.69824455656538,169.070174683261
8592050:0:F,8501120:0:5,236.69824455656538,169.070174683261
8592050:0:F,8592050:0:H,194.09111591872488,138.63651137051778
8592050:0:F,8501120:0:6,236.69824455656538,169.070174683261
8592050:0:F,8592050:0:C,194.09111591872488,138.63651137051778
8592050:0:F,8501120:0:70,236.69824455656538,169.070174683261
8592050:0:F,8591818,369.2238930820636,263.731352201474
8592050:0:F,8591979,426.3375775202295,304.52684108587823
8592050:0:F,8579253,344.9130760520612,246.36648289432944
8592050:0:F,8592050,194.09111591872488,138.63651137051778
8592050:0:F,8592020,206.45881537610487,147.47058241150347
8592050:0:F,8501181:0:2,422.56340467614064,301.8310033401005
8592050:0:F,8592052,354.7961790242956,253.42584216021118
8592050:0:F,8592050:0:D,194.09111591872488,138.63651137051778
8592050:0:F,8592072,207.84528144699996,148.4609153192857
8592050:0:F,8501181:0:1,422.56340467614064,301.8310033401005
8592050:0:F,Parent8501181,422.56340467614064,301.8310033401005
8592050:0:F,8501120:0:7,236.69824455656538,169.070174683261
8592050:0:F,8501120:0:4,236.69824455656538,169.070174683261
8592050:0:F,8501120:0:1,236.69824455656538,169.070174683261
8592050:0:H,8501120,99.94659766388972,71.39042690277837
8592050:0:H,8501181,359.09072694464015,256.4933763890287
8592050:0:H,8592079,382.93797200375565,273.52712285982545
8592050:0:H,Parent8592050,0.0,0.0
8592050:0:H,8501120:0:8,99.94659766388972,71.39042690277837
8592050:0:H,8579254,352.96787298032007,252.1199092716572
8592050:0:H,8592040,361.22331189719836,258.0166513551417
8592050:0:H,8501120:0:3,99.94659766388972,71.39042690277837
8592050:0:H,Parent8501120,99.94659766388972,71.39042690277837
8592050:0:H,8501120:0:5,99.94659766388972,71.39042690277837
8592050:0:H,8592050:0:F,194.09111591868023,138.6365113704859
8592050:0:H,8501120:0:6,99.94659766388972,71.39042690277837
8592050:0:H,8592050:0:C,0.0,0.0
8592050:0:H,8501120:0:70,99.94659766388972,71.39042690277837
8592050:0:H,8592027,453.62765149515604,324.0197510679686
8592050:0:H,8591818,308.7794226471247,220.55673046223194
8592050:0:H,8579253,243.935005849873,174.23928989276644
8592050:0:H,8592050,0.0,0.0
8592050:0:H,8592020,353.7675143569601,252.69108168354293
8592050:0:H,8501181:0:2,359.09072694464015,256.4933763890287
8592050:0:H,8592052,303.5294264772383,216.80673319802736
8592050:0:H,8592050:0:D,0.0,0.0
8592050:0:H,8592072,401.61875255037995,286.8705375359857
8592050:0:H,8501181:0:1,359.09072694464015,256.4933763890287
8592050:0:H,Parent8501181,359.09072694464015,256.4933763890287
8592050:0:H,8501120:0:7,99.94659766388972,71.39042690277837
8592050:0:H,8501120:0:4,99.94659766388972,71.39042690277837
8592050:0:H,8501120:0:1,99.94659766388972,71.39042690277837
8592065,8579245,417.69960698664084,298.3568621333149
8592065,8592112,192.0826643831291,137.2019031308065
8592065,8592025,208.46688151718632,148.9049153694188
8592065,8592031,392.8586450336393,280.61331788117093
8592081,8592019,419.10085887348276,299.35775633820197
8592081,8592066,273.3132307534177,195.22373625244123
8592081,8591977,384.2006602325946,274.42904302328185
8592081,8592137,394.1625891735188,281.54470655251345
8592081,8592018,251.21888849079468,179.4420632077105
8592081,8591997,490.3767291581437,350.26909225581693
8592081,8592054,383.98392587000495,274.27423276428925
8592099,8592118,210.67063999631182,150.47902856879418
8592099,8579238,460.8809564642194,329.2006831887282
8592099,8579238:0:D,460.8809564642194,329.2006831887282
8592099,8591997,338.1282925403792,241.52020895741376
8592099,8592054,439.87581246800096,314.197008905715
8592099,8592048,306.1656924369163,218.6897803120831
8592112,8592065,192.0826643835253,137.2019031310895
8592112,8592025,397.53139669325105,283.9509976380365
8592112,8592031,311.2156325182538,222.2968803701813
8592112,8579255,416.99381583397184,297.8527255956942
8592129,8592045,145.01158480733508,103.57970343381078
8592129,8592009,402.83455121070244,287.73896515050177
8592129,8588431,442.5810194995816,316.1292996425583
8592129,8591981,435.55540851614194,311.11100608295857
8592129,8592012,402.3009087584027,287.3577919702877
8592129,8510574,346.2743745738831,247.3388389813451
8592129,8592083,250.31763818225616,178.79831298732583
8592129,8591999,357.69838740675664,255.49884814768333
8592141,8504177,370.0887565822523,264.34911184446594
8592155,Parent8501122,434.5685594289404,310.40611387781456
8592155,8501122:0:2,483.3321692011664,345.23726371511884
8592155,8501122:0:1,482.10926265595833,344.36375903997026
8592155,8593861,452.929427599298,323.5210197137843
8592155,8592160,332.6392400724279,237.5994571945914
8592162,Parent8501122,455.8939131915233,325.6385094225167
8592162,8593856,372.42385251191956,266.01703750851397
8592162,8501122:0:2,447.7589313556619,319.8278081111871
8592162,8501122:0:1,455.06297500912194,325.04498214937286
8592162,8593861,471.7786398311105,336.98474273650754
8592162,8504003:0:2,474.2721923755026,338.7658516967876
8592162,8592153,473.9314555103707,338.5224682216934
8592162,8504003:0:1,481.0586312006494,343.6133080004639
8592219,8595521,362.9010826091044,259.21505900650317
8592219,8592210,246.59192036358496,176.13708597398926
8592219,8592215,389.3880739575411,278.1343385411008
8592219,8501210,496.02972837966087,354.30694884261493
8593816,8595516,196.38416421470137,140.27440301050098
8593816,8591939,494.77041094025304,353.40743638589504
8593816,8595986,469.9695700528824,335.6925500377732
8593816,8588841,344.7623952832457,246.25885377374695
8593816,8595148,417.37977069971936,298.1284076426567
8595938,8593837,275.54918826659565,196.82084876185405
8595938,8592068,346.5388341414428,247.52773867245915
8595938,8593838,223.21628228052322,159.44020162894518
8595938,8592080,437.50897356926237,312.5064096923303
8595938,8595935,344.13563880602635,245.81117057573312
8595938,8592121,355.45712083328004,253.8979434523429
8595938,8592044,382.3933497453763,273.1381069609831
8501162,Parent8501162,0.0,0.0
8501162,8592173,327.7869868864069,234.13356206171923
8501162,8592124,359.798877976612,256.99919855472285
8501162,8592107,271.9218892184925,194.22992087035178
8501162,8501162:0:2,0.0,0.0
8501162,8591993,280.1591994091194,200.11371386365676
8501162,8501162:0:1,0.0,0.0
8501162,8592187,444.658121775584,317.61294412541713
8501162,8592087,455.7954002416748,325.5681430297678
8501162,8592181,197.38715614816923,140.99082582012088
8501168:0:1,8501168,0.0,0.0
8504010:0:1,8591976,82.74725573186736,59.105182665619544
8504010:0:1,Parent8504010,57.97689502057623,41.412067871840165
8504010:0:1,8592149,181.99964490949853,129.99974636392753
8504010:0:1,8593795,328.69015892943713,234.77868494959796
8504010:0:1,8504010:0:2,8.289834211074986,5.921310150767847
8504010:0:1,8504010,57.97689502057623,41.412067871840165
8504010:0:1,8592151,334.0195828546551,238.58541632475365
8510575,8504176,300.6579193496555,214.75565667832538
8510575,8591982,227.12212290646758,162.230087790334
8510575,8592091,425.2115336764082,303.72252405457726
8510575,8592138,491.9966323367214,351.42616595480104
8510575,8590442,475.18344898303405,339.41674927359577
8510575,8589523,396.5515741412657,283.25112438661836
8510575,8579237,390.0691305966963,278.6208075690688
8510575,8592017,361.53688364566074,258.24063117547195
8570064,8501169:0:2,325.83207546917646,232.73719676369748
8570064,Parent8501169,325.83207546917646,232.73719676369748
8570064,8501169:0:1,325.83207546917646,232.73719676369748
8570064,8570063,316.7516730941216,226.25119506722973
8570064,8501169,325.83207546917646,232.73719676369748
8570168,8570169,235.755863101951,168.39704507282215
8570168,8570167,282.5906694458689,201.85047817562065
8570169,8570168,235.75586310192904,168.39704507280646
8570169,8570167,495.69381014631904,354.0670072473708
8570462,8581429,408.6359862217794,291.882847301271
8570462,8505530,52.55672488660077,37.54051777614341
8579248,8579249,367.1904126235725,262.27886615969464
8588443,8588442,202.03658185273937,144.31184418052814
8588443,8588445,208.61241744144732,149.0088696010338
8588443,8588446,463.81298453686185,331.2949889549013
8588443,8592190,457.6086081395481,326.8632915282487
8588443,8588445:0:B,177.6185741572157,126.87041011229694
8588443,Parent8588445,208.61241744144732,149.0088696010338
8588443,8501121:0:2,209.5764647390343,149.69747481359593
8588443,8588445:0:D,166.51883450450399,118.94202464607429
8588443,8501121:0:1,191.99186844016813,137.1370488858344
8588443,8588440,395.64749676740274,282.6053548338591
8588443,8592188,275.0042983469318,196.43164167637988
8588443,8588441,444.95645921295556,317.82604229496826
8588443,8592182,223.53161176008985,159.66543697149277
8588443,Parent8501121,271.3609204190464,193.82922887074744
8588983,8501118:0:2,131.38762702020824,93.84830501443446
8588983,8510721,382.29637714818574,273.06884082013266
8588983,8588838,103.04580116853953,73.60414369181395
8588983,8501118:0:3,132.58173696162322,94.70124068687373
8588983,8501218,458.8051636772984,327.7179740552132
8588983,8530749,136.71739807088912,97.65528433634938
8588983,8593866,337.83675170197364,241.31196550140976
8588983,8501118:0:4,134.8933779828031,96.35241284485936
8588983,8592202,368.0359615353197,262.8828296680855
8588983,8588839,301.43791849236925,215.3127989231209
8588983,8510421,459.4406127435885,328.17186624542035
8588983,Parent8501118,56.450425568328775,40.321732548806274
8588983,8501118:0:1,129.07798532757275,92.19856094826625
8588983,8501118:0:5,137.43578304551792,98.16841646108423
8588983,8593869,216.26041310920021,154.47172364942872
8591980,8592001,473.4891534224217,338.20653815887266
8591980,8592119,108.0948844717297,77.21063176552121
8591980,8592041,451.87420906902304,322.76729219215935
8591980,8592078,495.1073319713404,353.6480942652432
8591980,8592109,223.2355604368192,159.45397174058516
8591980,8592032,376.0854068680755,268.6324334771968
8591980,8592104,251.04808253797594,179.3200589556971
8591980,8591992,379.2394776079293,270.8853411485209
8591980,8592035,237.2452103999059,169.46086457136136
8591980,8592036,384.73497967796544,274.8106997699753
8591980,8591984,342.78315493367256,244.845110666909
8592070,8587929,195.88229895600824,139.9159278257202
8592070,8509491,353.6223032605502,252.5873594718216
8592132,8592085,248.3862671977217,177.41876228408694
8592132,8592003,223.35259031231786,159.53756450879848
8592132,8592076,421.4104283534072,301.0074488238623
8592132,8592082,254.32975081892306,181.6641077278022
8592132,8592116,316.37618772075217,225.9829912291087
8592132,8592111,137.69621095089377,98.35443639349556
8592132,8592053,389.05471150966935,277.89622250690667
8592132,8592033,433.7260385373458,309.8043132409613
8592132,8592047,357.61386507289427,255.43847505206736
8592143,8593249,327.63061767576096,234.0218697684007
8592143,8592140,404.21897818704855,288.72784156217756
8592198,8588442,436.9276670089575,312.0911907206839
8592198,8592172,360.70080146641607,257.64342961886865
8592198,8592170,240.7294214872296,171.94958677659258
8592198,8588441,313.02847146346437,223.591765331046
8592198,8592182,466.5232954863957,333.2309253474255
8592223,8592211,495.6562988026463,354.0402134304617
8592223,8592210,434.0576219465586,310.0411585332561
8592223,8592218,494.55129969058635,353.25092835041886
8592223,8592221,380.4931296957036,271.7808069255026
8594987,8594986,366.1689964293708,261.5492831638363
8594987,8595602,356.7157237731583,254.79694555225595
8594987,8501212,136.34179686898847,97.3869977635632
8594987,8510422,418.46076320640833,298.9005451474345
8594987,8501211,465.5687778359071,332.549127025648
8595216,8595214,259.45819645122225,185.32728317944446
8595216,8501117:0:3,68.2121080657277,48.722934332662646
8595216,Parent8501117,71.48957317042806,51.06398083602004
8595216,Parent8595216,0.0,0.0
8595216,8595217,352.76569049925973,251.97549321375698
8595216,8501117:0:4,64.89475705189567,46.35339789421119
8595216,8581914,66.22652068150556,47.30465762964683
8595216,8501117:0:1,49.62594135151783,35.447100965369884
8595216,8595214:0:1,259.45819645122225,185.32728317944446
8595216,8581918,341.3297936924397,243.8069954945998
8595216,Parent8595214,259.45819645122225,185.32728317944446
8595217,8595214,205.85157100384507,147.0368364313179
8595217,8501117:0:3,342.14551835854627,244.3896559703902
8595217,Parent8501117,423.8436650840609,302.74547506004353
8595217,Parent8595216,352.76569049948404,251.9754932139172
8595217,8595215:0:2,263.4773304239175,188.1980931599411
8595217,8595216,352.76569049948404,251.9754932139172
8595217,8501117:0:4,337.606166251391,241.14726160813646
8595217,8595215:0:1,263.4773304239175,188.1980931599411
8595217,Parent8595215,263.4773304239175,188.1980931599411
8595217,8581914,407.18760732830646,290.84829094879035
8595217,8501117:0:1,379.125178063638,270.8036986168843
8595217,8595214:0:1,205.85157100384507,147.0368364313179
8595217,8595215,263.4773304239175,188.1980931599411
8595217,Parent8595214,205.85157100384507,147.0368364313179
Parent8501169,8501169:0:2,0.0,0.0
Parent8501169,8570064,325.83207546902804,232.73719676359147
Parent8501169,8501169:0:1,0.0,0.0
Parent8501169,8570063,67.71070192527493,48.3647870894821
Parent8501169,8501169,0.0,0.0
8501319,8592199,390.4408588033563,278.8863277166831
8501319,8588440,319.9827127108502,228.55908050775017
8501319,8588439,103.52538721998671,73.94670515713337
8510525,8579231,66.14849117710197,47.24892226935856
8510525,8510526,297.27074534868126,212.33624667762948
8510525,8591959,431.1325847613715,307.95184625812254
8510525,8588156,402.3154134331637,287.36815245225984
8510525,8594988,74.23172022765226,53.022657305465906
8518452:0:3,8592103,236.10579939138336,168.64699956527383
8518452:0:3,8593844,441.17138692236887,315.1224192302635
8518452:0:3,8518452:0:1,16.612309540054007,11.865935385752863
8518452:0:3,8510543,290.9703341442818,207.83595296020133
8518452:0:3,Parent8518452,109.90779453732821,78.50556752666301
8518452:0:3,8518452:0:4,7.402963981243407,5.287831415173863
8518452:0:3,8501208,494.684081935922,353.34577281137285
8518452:0:3,8592049,198.75500330295756,141.96785950211256
8518452:0:3,8592105,294.0079449384759,210.0056749560542
8518452:0:3,8592179,477.28239341750077,340.91599529821485
8518452:0:3,8518452:0:2,9.22357907142767,6.588270765305479
8518452:0:3,8501209,263.48389793568015,188.20278423977155
8570421,8570422,496.4983099114079,354.64164993671994
8588155,8510526,451.6264905780657,322.5903504129041
8588155,8588156,240.9665547757541,172.11896769696722
8588155,8510527,430.42996081079275,307.4499720077091
8588155,8588158,353.75679975904916,252.68342839932083
8588431,8591978,246.3990680337888,175.99933430984916
8588431,8592129,442.58101949942784,316.1292996424485
8588431,8592042,367.5883546681856,262.5631104772755
8588431,8579237,488.68627001832215,349.0616214416587
8591981,8592045,299.98607999306887,214.27577142362063
8591981,8592009,209.57465988777975,149.6961856341284
8591981,8592129,435.5554085160313,311.11100608287956
8591981,8592012,325.7915458086275,232.70824700616254
8591981,8510574,228.86771563984595,163.47693974274713
8591981,8592074,477.08850870767486,340.77750621976776
8591981,8592083,185.55294274961864,132.5378162497276
8591981,8591999,394.5196278616254,281.7997341868753
8591981,8592038,276.50595425285326,197.50425303775233
8591981,8592123,148.7661057345716,106.26150409612258
8591981,8592043,218.5459600438801,156.10425717420006
8592041,8592096,278.6466377865673,199.03331270469093
8592041,8501160:0:2,406.61569911955735,290.4397850853981
8592041,8592001,168.00866813388976,120.00619152420698
8592041,8592119,475.4572942275519,339.61235301968
8592041,8592134,486.5372649158909,347.52661779706494
8592041,Parent8501160,406.61569911955735,290.4397850853981
8592041,8591980,451.8742090691324,322.76729219223745
8592041,8592109,316.7231149547183,226.2307963962274
8592041,8592133,320.98184996895907,229.2727499778279
8592041,8591990,396.11295128060686,282.93782234329063
8592041,8592120,475.5662665638972,339.69019040278374
8592041,8592004,331.73174571374204,236.9512469383872
8592041,8592010,311.3749033386019,222.4106452418585
8592041,8592035,349.66869739129305,249.76335527949504
8592041,8592036,292.2298983079703,208.73564164855023
8592041,8592122,260.6821142484359,186.20151017745422
8592041,8501160,406.61569911955735,290.4397850853981
8592041,8501160:0:1,406.61569911955735,290.4397850853981
8592056,8591998,399.7403270136109,285.5288050097221
8592056,8592088,380.7944065971744,271.99600471226745
8592056,8591987,243.4969525719485,173.92639469424893
8592056,8592094,280.3202078485862,200.2287198918473
8592056,8591993,474.87588139140627,339.1970581367188
8592056,8592087,271.8823150763746,194.20165362598186
8592056,8592000,319.9882115270409,228.56300823360067
8592056,8592057,349.45875915572213,249.6133993969444
8592056,8591996,338.7272082434517,241.94800588817978
8592076,8592085,222.0847727561442,158.631980540103
